radius	n_rotors	spacing	profile	elevation	wind_speed	anchor_tension	total_lift	profile_min	profile_max	tip_speed	tip_reynolds
2.0	3	15.0	uniform	55.0	10.0	2618.3271164225844	2693.9684938364076	0.0	2618.3271164225844	17.677669529663685	179462.52906495592
2.0	3	15.0	uniform	55.0	12.0	3805.5883698814405	3879.3146311244277	0.0	3805.5883698814405	21.213203435596427	215355.03487794715
2.0	3	15.0	top_draggy	45.0	6.0	851.8076808213511	949.6721009672348	0.0	851.8076808213511	13.594616805549748	107677.51743897358
2.0	3	15.0	top_draggy	45.0	8.0	1592.293737129201	1688.305957275084	0.0	1592.293737129201	18.126155740732997	143570.02325196477
2.0	3	15.0	top_draggy	45.0	10.0	2544.3472380964354	2637.9780582423186	0.0	2544.3472380964354	22.65769467591625	179462.52906495592
2.0	3	15.0	top_draggy	45.0	12.0	3707.968183723055	3798.688403868939	0.0	3707.968183723055	27.189233611099496	215355.03487794715
2.0	3	15.0	top_draggy	55.0	6.0	841.0389468992145	919.4659478342544	0.0	841.0389468992145	12.287280664334876	87343.64932003153
2.0	3	15.0	top_draggy	55.0	8.0	1557.3978388386113	1634.6061294831188	0.0	1557.3978388386113	16.383040885779835	116458.19909337537
2.0	3	15.0	top_draggy	55.0	10.0	2478.43069990355	2554.0720773173734	0.0	2478.43069990355	20.478801107224793	145572.74886671922
2.0	3	15.0	top_draggy	55.0	12.0	3604.137530094031	3677.8637913370176	0.0	3604.137530094031	24.574561328669752	174687.29864006306
2.0	3	15.0	bottom_lifty	45.0	6.0	851.8076808213511	949.6721009672348	0.0	851.8076808213511	13.594616805549748	107677.51743897358
2.0	3	15.0	bottom_lifty	45.0	8.0	1592.2937371292007	1688.305957275084	0.0	1592.2937371292007	18.126155740732997	143570.02325196477
2.0	3	15.0	bottom_lifty	45.0	10.0	2544.3472380964354	2637.9780582423186	0.0	2544.3472380964354	22.65769467591625	179462.52906495592
2.0	3	15.0	bottom_lifty	45.0	12.0	3707.968183723055	3798.688403868939	0.0	3707.968183723055	27.189233611099496	215355.03487794715
2.0	3	15.0	bottom_lifty	55.0	6.0	841.0389468992144	919.4659478342546	0.0	841.0389468992144	12.287280664334876	87343.64932003153
2.0	3	15.0	bottom_lifty	55.0	8.0	1557.3978388386113	1634.606129483119	0.0	1557.3978388386113	16.383040885779835	116458.19909337537
2.0	3	15.0	bottom_lifty	55.0	10.0	2478.43069990355	2554.0720773173734	0.0	2478.43069990355	20.478801107224793	145572.74886671922
2.0	3	15.0	bottom_lifty	55.0	12.0	3604.137530094031	3677.8637913370185	0.0	3604.137530094031	24.574561328669752	174687.29864006306
2.0	3	15.0	graded	45.0	6.0	854.2552893289987	952.1197094748821	0.0	854.2552893289987	13.594616805549748	116652.48598600461
2.0	3	15.0	graded	45.0	8.0	1596.6450411427961	1692.6572612886794	0.0	1596.6450411427961	18.126155740732997	155536.64798133948
2.0	3	15.0	graded	45.0	10.0	2551.1461506176784	2644.7769707635616	0.0	2551.1461506176784	22.65769467591625	194420.80997667433
2.0	3	15.0	graded	45.0	12.0	3717.7586177536446	3808.4788378995286	0.0	3717.7586177536446	27.189233611099496	233304.97197200923
2.0	3	15.0	graded	55.0	6.0	869.7428464376098	948.1698473726501	0.0	869.7428464376098	12.287280664334876	97883.05796676931
2.0	3	15.0	graded	55.0	8.0	1608.4269935735367	1685.6352842180445	0.0	1608.4269935735367	16.383040885779835	130510.7439556924
2.0	3	15.0	graded	55.0	10.0	2558.163754176871	2633.805131590694	0.0	2558.163754176871	20.478801107224793	163138.42994461546
2.0	3	15.0	graded	55.0	12.0	3718.9531282476128	3792.6793894906004	0.0	3718.9531282476128	24.574561328669752	195766.11593353862
2.0	4	15.0	uniform	45.0	6.0	1157.9352248978057	1288.4211184256503	0.0	1157.9352248978057	12.287280664334876	124739.65867798528
2.0	4	15.0	uniform	45.0	8.0	2162.5101392288675	2290.526432756712	0.0	2162.5101392288675	16.383040885779835	166319.54490398036
2.0	4	15.0	uniform	45.0	10.0	3454.1064576545177	3578.947551182362	0.0	3454.1064576545177	20.478801107224793	207899.43112997548
2.0	4	15.0	uniform	45.0	12.0	5032.724180174756	5153.684473702601	0.0	5032.724180174756	24.574561328669752	249479.31735597056
2.0	4	15.0	uniform	55.0	6.0	1188.5355424614224	1293.104877041476	0.0	1188.5355424614224	10.606601717798213	107677.51743897358
2.0	4	15.0	uniform	55.0	8.0	2195.908727214391	2298.8531147404015	0.0	2195.908727214391	14.142135623730951	143570.02325196477
2.0	4	15.0	uniform	55.0	10.0	3491.102821896779	3591.957991781877	0.0	3491.102821896779	17.677669529663685	179462.52906495592
2.0	4	15.0	uniform	55.0	12.0	5074.117826508587	5172.419508165904	0.0	5074.117826508587	21.213203435596427	215355.03487794715
2.0	4	15.0	top_draggy	45.0	6.0	1141.2914870458026	1271.7773805736474	0.0	1141.2914870458026	13.594616805549748	107677.51743897358
2.0	4	15.0	top_draggy	45.0	8.0	2132.9212719364177	2260.9375654642618	0.0	2132.9212719364177	18.126155740732997	143570.02325196477
2.0	4	15.0	top_draggy	45.0	10.0	3407.873852510065	3532.714946037909	0.0	3407.873852510065	22.65769467591625	179462.52906495592
2.0	4	15.0	top_draggy	45.0	12.0	4966.149228766744	5087.10952229459	0.0	4966.149228766744	27.189233611099496	215355.03487794715
2.0	4	15.0	top_draggy	55.0	6.0	1131.518356818386	1236.0876913984396	0.0	1131.518356818386	12.287280664334876	87343.64932003153
2.0	4	15.0	top_draggy	55.0	8.0	2094.544841626771	2197.4892291527813	0.0	2094.544841626771	16.383040885779835	116458.19909337537
2.0	4	15.0	top_draggy	55.0	10.0	3332.7217506661227	3433.5769205512206	0.0	3332.7217506661227	20.478801107224793	145572.74886671922
2.0	4	15.0	top_draggy	55.0	12.0	4846.049083936442	4944.350765593758	0.0	4846.049083936442	24.574561328669752	174687.29864006306
2.0	4	15.0	bottom_lifty	45.0	6.0	1141.2914870458026	1271.7773805736474	0.0	1141.2914870458026	13.594616805549748	107677.51743897358
2.0	4	15.0	bottom_lifty	45.0	8.0	2132.9212719364177	2260.937565464262	0.0	2132.9212719364177	18.126155740732997	143570.02325196477
2.0	4	15.0	bottom_lifty	45.0	10.0	3407.873852510065	3532.714946037909	0.0	3407.873852510065	22.65769467591625	179462.52906495592
2.0	4	15.0	bottom_lifty	45.0	12.0	4966.149228766744	5087.10952229459	0.0	4966.149228766744	27.189233611099496	215355.03487794715
2.0	4	15.0	bottom_lifty	55.0	6.0	1131.518356818386	1236.0876913984396	0.0	1131.518356818386	12.287280664334876	87343.64932003153
2.0	4	15.0	bottom_lifty	55.0	8.0	2094.544841626771	2197.4892291527813	0.0	2094.544841626771	16.383040885779835	116458.19909337537
2.0	4	15.0	bottom_lifty	55.0	10.0	3332.721750666123	3433.576920551221	0.0	3332.721750666123	20.478801107224793	145572.74886671922
2.0	4	15.0	bottom_lifty	55.0	12.0	4846.049083936442	4944.350765593758	0.0	4846.049083936442	24.574561328669752	174687.29864006306
2.0	4	15.0	graded	45.0	6.0	1140.3124436427436	1270.7983371705882	0.0	1140.3124436427436	13.594616805549748	116652.48598600461
2.0	4	15.0	graded	45.0	8.0	2131.180750330979	2259.1970438588237	0.0	2131.180750330979	18.126155740732997	155536.64798133948
2.0	4	15.0	graded	45.0	10.0	3405.1542875015675	3529.995381029412	0.0	3405.1542875015675	22.65769467591625	194420.80997667433
2.0	4	15.0	graded	45.0	12.0	4962.233055154507	5083.193348682353	0.0	4962.233055154507	27.189233611099496	233304.97197200923
2.0	4	15.0	graded	55.0	6.0	1166.539067701407	1271.1084022814605	0.0	1166.539067701407	12.287280664334876	97883.05796676931
2.0	4	15.0	graded	55.0	8.0	2156.803883196586	2259.7482707225963	0.0	2156.803883196586	16.383040885779835	130510.7439556924
2.0	4	15.0	graded	55.0	10.0	3430.001503118958	3530.856673004056	0.0	3430.001503118958	20.478801107224793	163138.42994461546
2.0	4	15.0	graded	55.0	12.0	4986.131927468525	5084.433609125842	0.0	4986.131927468525	24.574561328669752	195766.11593353862
3.0	1	15.0	uniform	45.0	6.0	692.3672078584885	724.9886812404496	0.0	692.3672078584885	12.287280664334876	124739.65867798528
3.0	1	15.0	uniform	45.0	8.0	1256.8646932677273	1288.8687666496885	0.0	1256.8646932677273	16.383040885779835	166319.54490398036
3.0	1	15.0	uniform	45.0	10.0	1982.647174508177	2013.8574478901382	0.0	1982.647174508177	20.478801107224793	207899.43112997548
3.0	1	15.0	uniform	45.0	12.0	2869.714651579837	2899.9547249617985	0.0	2869.714651579837	24.574561328669752	249479.31735597056
3.0	1	15.0	uniform	55.0	6.0	701.4818771855482	727.6242108305615	0.0	701.4818771855482	10.606601717798213	107677.51743897358
3.0	1	15.0	uniform	55.0	8.0	1267.8180557061626	1293.5541525876652	0.0	1267.8180557061626	14.142135623730951	143570.02325196477
3.0	1	15.0	uniform	55.0	10.0	1995.964570946952	2021.1783634182266	0.0	1995.964570946952	17.67766952966369	179462.52906495595
3.0	1	15.0	uniform	55.0	12.0	2885.921422907917	2910.496843322246	0.0	2885.921422907917	21.213203435596427	215355.03487794715
3.0	1	15.0	top_draggy	45.0	6.0	692.3672078584885	724.9886812404496	0.0	692.3672078584885	12.287280664334876	124739.65867798528
3.0	1	15.0	top_draggy	45.0	8.0	1256.8646932677273	1288.8687666496885	0.0	1256.8646932677273	16.383040885779835	166319.54490398036
3.0	1	15.0	top_draggy	45.0	10.0	1982.647174508177	2013.8574478901382	0.0	1982.647174508177	20.478801107224793	207899.43112997548
3.0	1	15.0	top_draggy	45.0	12.0	2869.714651579837	2899.9547249617985	0.0	2869.714651579837	24.574561328669752	249479.31735597056
3.0	1	15.0	top_draggy	55.0	6.0	701.4818771855482	727.6242108305615	0.0	701.4818771855482	10.606601717798213	107677.51743897358
3.0	1	15.0	top_draggy	55.0	8.0	1267.8180557061626	1293.5541525876652	0.0	1267.8180557061626	14.142135623730951	143570.02325196477
3.0	1	15.0	top_draggy	55.0	10.0	1995.964570946952	2021.1783634182266	0.0	1995.964570946952	17.67766952966369	179462.52906495595
3.0	1	15.0	top_draggy	55.0	12.0	2885.921422907917	2910.496843322246	0.0	2885.921422907917	21.213203435596427	215355.03487794715
3.0	1	15.0	bottom_lifty	45.0	6.0	692.3672078584885	724.9886812404496	0.0	692.3672078584885	12.287280664334876	124739.65867798528
3.0	1	15.0	bottom_lifty	45.0	8.0	1256.8646932677273	1288.8687666496885	0.0	1256.8646932677273	16.383040885779835	166319.54490398036
3.0	1	15.0	bottom_lifty	45.0	10.0	1982.647174508177	2013.8574478901382	0.0	1982.647174508177	20.478801107224793	207899.43112997548
3.0	1	15.0	bottom_lifty	45.0	12.0	2869.714651579837	2899.9547249617985	0.0	2869.714651579837	24.574561328669752	249479.31735597056
3.0	1	15.0	bottom_lifty	55.0	6.0	701.4818771855482	727.6242108305615	0.0	701.4818771855482	10.606601717798213	107677.51743897358
3.0	1	15.0	bottom_lifty	55.0	8.0	1267.8180557061626	1293.5541525876652	0.0	1267.8180557061626	14.142135623730951	143570.02325196477
3.0	1	15.0	bottom_lifty	55.0	10.0	1995.964570946952	2021.1783634182266	0.0	1995.964570946952	17.67766952966369	179462.52906495595
3.0	1	15.0	bottom_lifty	55.0	12.0	2885.921422907917	2910.496843322246	0.0	2885.921422907917	21.213203435596427	215355.03487794715
3.0	1	15.0	graded	45.0	6.0	692.3672078584885	724.9886812404496	0.0	692.3672078584885	12.287280664334876	124739.65867798528
3.0	1	15.0	graded	45.0	8.0	1256.8646932677273	1288.8687666496885	0.0	1256.8646932677273	16.383040885779835	166319.54490398036
3.0	1	15.0	graded	45.0	10.0	1982.647174508177	2013.8574478901382	0.0	1982.647174508177	20.478801107224793	207899.43112997548
3.0	1	15.0	graded	45.0	12.0	2869.714651579837	2899.9547249617985	0.0	2869.714651579837	24.574561328669752	249479.31735597056
3.0	1	15.0	graded	55.0	6.0	701.4818771855482	727.6242108305615	0.0	701.4818771855482	10.606601717798213	107677.51743897358
3.0	1	15.0	graded	55.0	8.0	1267.8180557061626	1293.5541525876652	0.0	1267.8180557061626	14.142135623730951	143570.02325196477
3.0	1	15.0	graded	55.0	10.0	1995.964570946952	2021.1783634182266	0.0	1995.964570946952	17.67766952966369	179462.52906495595
3.0	1	15.0	graded	55.0	12.0	2885.921422907917	2910.496843322246	0.0	2885.921422907917	21.213203435596427	215355.03487794715
3.0	2	15.0	uniform	45.0	6.0	1384.734415716977	1449.9773624808993	0.0	1384.734415716977	12.287280664334876	124739.65867798528
3.0	2	15.0	uniform	45.0	8.0	2513.7293865354545	2577.737533299377	0.0	2513.7293865354545	16.383040885779835	166319.54490398036
3.0	2	15.0	uniform	45.0	10.0	3965.294349016354	4027.7148957802765	0.0	3965.294349016354	20.478801107224793	207899.43112997548
3.0	2	15.0	uniform	45.0	12.0	5739.429303159674	5799.909449923597	0.0	5739.429303159674	24.574561328669752	249479.31735597056
3.0	2	15.0	uniform	55.0	6.0	1402.9637543710965	1455.248421661123	0.0	1402.9637543710965	10.606601717798213	107677.51743897358
3.0	2	15.0	uniform	55.0	8.0	2535.636111412325	2587.1083051753303	0.0	2535.636111412325	14.142135623730951	143570.02325196477
3.0	2	15.0	uniform	55.0	10.0	3991.929141893904	4042.356726836453	0.0	3991.929141893904	17.67766952966369	179462.52906495595
3.0	2	15.0	uniform	55.0	12.0	5771.842845815834	5820.993686644492	0.0	5771.842845815834	21.213203435596427	215355.03487794715
3.0	2	15.0	top_draggy	45.0	6.0	1347.2729944978657	1412.515941261788	0.0	1347.2729944978657	13.594616805549748	107677.51743897358
3.0	2	15.0	top_draggy	45.0	8.0	2447.1313043681453	2511.1394511320677	0.0	2447.1313043681453	18.126155740732997	143570.02325196477
3.0	2	15.0	top_draggy	45.0	10.0	3861.2348456299337	3923.6553923938563	0.0	3861.2348456299337	22.657694675916247	179462.52906495595
3.0	2	15.0	top_draggy	45.0	12.0	5589.583618283229	5650.063765047152	0.0	5589.583618283229	27.189233611099496	215355.03487794715
3.0	2	15.0	top_draggy	55.0	6.0	1289.6082865169865	1341.8929538070133	0.0	1289.6082865169865	12.287280664334876	87343.64932003153
3.0	2	15.0	top_draggy	55.0	8.0	2334.1152796716856	2385.5874734346908	0.0	2334.1152796716856	16.383040885779835	116458.19909337541
3.0	2	15.0	top_draggy	55.0	10.0	3677.0528422991547	3727.4804272417036	0.0	3677.0528422991547	20.478801107224793	145572.74886671925
3.0	2	15.0	top_draggy	55.0	12.0	5318.420974399394	5367.571815228053	0.0	5318.420974399394	24.574561328669752	174687.29864006306
3.0	2	15.0	bottom_lifty	45.0	6.0	1347.2729944978657	1412.515941261788	0.0	1347.2729944978657	13.594616805549748	107677.51743897358
3.0	2	15.0	bottom_lifty	45.0	8.0	2447.1313043681453	2511.1394511320677	0.0	2447.1313043681453	18.126155740732997	143570.02325196477
3.0	2	15.0	bottom_lifty	45.0	10.0	3861.2348456299337	3923.6553923938563	0.0	3861.2348456299337	22.657694675916247	179462.52906495595
3.0	2	15.0	bottom_lifty	45.0	12.0	5589.583618283229	5650.063765047152	0.0	5589.583618283229	27.189233611099496	215355.03487794715
3.0	2	15.0	bottom_lifty	55.0	6.0	1289.6082865169865	1341.8929538070133	0.0	1289.6082865169865	12.287280664334876	87343.64932003153
3.0	2	15.0	bottom_lifty	55.0	8.0	2334.1152796716856	2385.5874734346908	0.0	2334.1152796716856	16.383040885779835	116458.19909337541
3.0	2	15.0	bottom_lifty	55.0	10.0	3677.0528422991547	3727.4804272417036	0.0	3677.0528422991547	20.478801107224793	145572.74886671925
3.0	2	15.0	bottom_lifty	55.0	12.0	5318.420974399394	5367.571815228053	0.0	5318.420974399394	24.574561328669752	174687.29864006306
3.0	2	15.0	graded	45.0	6.0	1360.4946725751993	1425.7376193391215	0.0	1360.4946725751993	13.594616805549748	116652.48598600458
3.0	2	15.0	graded	45.0	8.0	2470.63650983896	2534.6446566028826	0.0	2470.63650983896	18.126155740732997	155536.64798133948
3.0	2	15.0	graded	45.0	10.0	3897.9617291780824	3960.382275942005	0.0	3897.9617291780824	22.657694675916247	194420.80997667433
3.0	2	15.0	graded	45.0	12.0	5642.470330592563	5702.950477356486	0.0	5642.470330592563	27.189233611099496	233304.97197200917
3.0	2	15.0	graded	55.0	6.0	1354.974508180492	1407.2591754705186	0.0	1354.974508180492	12.287280664334876	97883.05796676931
3.0	2	15.0	graded	55.0	8.0	2450.321895962362	2501.7940897253666	0.0	2450.321895962362	16.383040885779835	130510.7439556924
3.0	2	15.0	graded	55.0	10.0	3858.625680253336	3909.0532651958856	0.0	3858.625680253336	20.478801107224793	163138.42994461546
3.0	2	15.0	graded	55.0	12.0	5579.885861053416	5629.036701882074	0.0	5579.885861053416	24.574561328669752	195766.11593353862
3.0	3	15.0	uniform	45.0	6.0	2077.1016235754655	2174.966043721349	0.0	2077.1016235754655	12.287280664334876	124739.65867798528
3.0	3	15.0	uniform	45.0	8.0	3770.5940798031816	3866.6062999490655	0.0	3770.5940798031816	16.383040885779835	166319.54490398036
3.0	3	15.0	uniform	45.0	10.0	5947.941523524531	6041.572343670415	0.0	5947.941523524531	20.478801107224793	207899.43112997548
3.0	3	15.0	uniform	45.0	12.0	8609.143954739511	8699.864174885395	0.0	8609.143954739511	24.574561328669752	249479.31735597056
3.0	3	15.0	uniform	55.0	6.0	2104.445631556645	2182.8726324916847	0.0	2104.445631556645	10.606601717798213	107677.51743897358
3.0	3	15.0	uniform	55.0	8.0	3803.454167118488	3880.6624577629955	0.0	3803.454167118488	14.142135623730951	143570.02325196477
3.0	3	15.0	uniform	55.0	10.0	5987.893712840856	6063.53509025468	0.0	5987.893712840856	17.67766952966369	179462.52906495595
3.0	3	15.0	uniform	55.0	12.0	8657.764268723751	8731.490529966739	0.0	8657.764268723751	21.213203435596427	215355.03487794715
3.0	3	15.0	top_draggy	45.0	6.0	2039.6402023563544	2137.504622502238	0.0	2039.6402023563544	13.594616805549748	107677.51743897358
3.0	3	15.0	top_draggy	45.0	8.0	3703.9959976358723	3800.0082177817562	0.0	3703.9959976358723	18.126155740732997	143570.02325196477
3.0	3	15.0	top_draggy	45.0	10.0	5843.88202013811	5937.512840283995	0.0	5843.88202013811	22.657694675916247	179462.52906495595
3.0	3	15.0	top_draggy	45.0	12.0	8459.298269863066	8550.018490008952	0.0	8459.298269863066	27.189233611099496	215355.03487794715
3.0	3	15.0	top_draggy	55.0	6.0	1991.090163702535	2069.5171646375748	0.0	1991.090163702535	12.287280664334876	87343.64932003153
3.0	3	15.0	top_draggy	55.0	8.0	3601.9333353778484	3679.141626022356	0.0	3601.9333353778484	16.383040885779835	116458.19909337541
3.0	3	15.0	top_draggy	55.0	10.0	5673.017413246107	5748.658790659931	0.0	5673.017413246107	20.478801107224793	145572.74886671925
3.0	3	15.0	top_draggy	55.0	12.0	8204.342397307311	8278.068658550299	0.0	8204.342397307311	24.574561328669752	174687.29864006306
3.0	3	15.0	bottom_lifty	45.0	6.0	2039.6402023563542	2137.5046225022375	0.0	2039.6402023563542	13.594616805549748	107677.51743897358
3.0	3	15.0	bottom_lifty	45.0	8.0	3703.9959976358723	3800.0082177817562	0.0	3703.9959976358723	18.126155740732997	143570.02325196477
3.0	3	15.0	bottom_lifty	45.0	10.0	5843.88202013811	5937.512840283995	0.0	5843.88202013811	22.657694675916247	179462.52906495595
3.0	3	15.0	bottom_lifty	45.0	12.0	8459.298269863066	8550.01849000895	0.0	8459.298269863066	27.189233611099496	215355.03487794715
3.0	3	15.0	bottom_lifty	55.0	6.0	1991.090163702535	2069.5171646375748	0.0	1991.090163702535	12.287280664334876	87343.64932003153
3.0	3	15.0	bottom_lifty	55.0	8.0	3601.9333353778484	3679.141626022356	0.0	3601.9333353778484	16.383040885779835	116458.19909337541
3.0	3	15.0	bottom_lifty	55.0	10.0	5673.017413246107	5748.658790659931	0.0	5673.017413246107	20.478801107224793	145572.74886671925
3.0	3	15.0	bottom_lifty	55.0	12.0	8204.342397307311	8278.068658550299	0.0	8204.342397307311	24.574561328669752	174687.29864006306
3.0	3	15.0	graded	45.0	6.0	2045.1492348885768	2143.01365503446	0.0	2045.1492348885768	13.594616805549748	116652.48598600458
3.0	3	15.0	graded	45.0	8.0	3713.789833248712	3809.8020533945955	0.0	3713.789833248712	18.126155740732997	155536.64798133948
3.0	3	15.0	graded	45.0	10.0	5859.184888283173	5952.815708429057	0.0	5859.184888283173	22.657694675916247	194420.80997667433
3.0	3	15.0	graded	45.0	12.0	8481.334399991956	8572.05462013784	0.0	8481.334399991956	27.189233611099496	233304.97197200917
3.0	3	15.0	graded	55.0	6.0	2055.6963766097806	2134.1233775448204	0.0	2055.6963766097806	12.287280664334876	97883.05796676931
3.0	3	15.0	graded	55.0	8.0	3716.788824990729	3793.9971156352367	0.0	3716.788824990729	16.383040885779835	130510.7439556924
3.0	3	15.0	graded	55.0	10.0	5852.479115766233	5928.120493180057	0.0	5852.479115766233	20.478801107224793	163138.42994461546
3.0	3	15.0	graded	55.0	12.0	8462.767248936294	8536.493510179282	0.0	8462.767248936294	24.574561328669752	195766.11593353862
3.0	4	15.0	uniform	45.0	6.0	2769.468831433954	2899.9547249617985	0.0	2769.468831433954	12.287280664334876	124739.65867798528
3.0	4	15.0	uniform	45.0	8.0	5027.458773070909	5155.475066598754	0.0	5027.458773070909	16.383040885779835	166319.54490398036
3.0	4	15.0	uniform	45.0	10.0	7930.588698032708	8055.429791560553	0.0	7930.588698032708	20.478801107224793	207899.43112997548
3.0	4	15.0	uniform	45.0	12.0	11478.858606319349	11599.818899847194	0.0	11478.858606319349	24.574561328669752	249479.31735597056
3.0	4	15.0	uniform	55.0	6.0	2805.927508742193	2910.496843322246	0.0	2805.927508742193	10.606601717798213	107677.51743897358
3.0	4	15.0	uniform	55.0	8.0	5071.27222282465	5174.216610350661	0.0	5071.27222282465	14.142135623730951	143570.02325196477
3.0	4	15.0	uniform	55.0	10.0	7983.858283787808	8084.713453672906	0.0	7983.858283787808	17.67766952966369	179462.52906495595
3.0	4	15.0	uniform	55.0	12.0	11543.685691631668	11641.987373288985	0.0	11543.685691631668	21.213203435596427	215355.03487794715
3.0	4	15.0	top_draggy	45.0	6.0	2732.007410214843	2862.493303742687	0.0	2732.007410214843	13.594616805549748	107677.51743897358
3.0	4	15.0	top_draggy	45.0	8.0	4960.8606909036	5088.876984431445	0.0	4960.8606909036	18.126155740732997	143570.02325196477
3.0	4	15.0	top_draggy	45.0	10.0	7826.529194646288	7951.370288174132	0.0	7826.529194646288	22.657694675916247	179462.52906495595
3.0	4	15.0	top_draggy	45.0	12.0	11329.012921442903	11449.973214970749	0.0	11329.012921442903	27.189233611099496	215355.03487794715
3.0	4	15.0	top_draggy	55.0	6.0	2677.5942685112436	2782.1636030912973	0.0	2677.5942685112436	12.287280664334876	87343.64932003153
3.0	4	15.0	top_draggy	55.0	8.0	4843.124240191852	4946.068627717863	0.0	4843.124240191852	16.383040885779835	116458.19909337541
3.0	4	15.0	top_draggy	55.0	10.0	7627.377060924062	7728.23223080916	0.0	7627.377060924062	20.478801107224793	145572.74886671925
3.0	4	15.0	top_draggy	55.0	12.0	11030.352730707873	11128.65441236519	0.0	11030.352730707873	24.574561328669752	174687.29864006306
3.0	4	15.0	bottom_lifty	45.0	6.0	2732.007410214843	2862.493303742687	0.0	2732.007410214843	13.594616805549748	107677.51743897358
3.0	4	15.0	bottom_lifty	45.0	8.0	4960.8606909036	5088.876984431445	0.0	4960.8606909036	18.126155740732997	143570.02325196477
3.0	4	15.0	bottom_lifty	45.0	10.0	7826.529194646288	7951.370288174132	0.0	7826.529194646288	22.657694675916247	179462.52906495595
3.0	4	15.0	bottom_lifty	45.0	12.0	11329.012921442903	11449.973214970749	0.0	11329.012921442903	27.189233611099496	215355.03487794715
3.0	4	15.0	bottom_lifty	55.0	6.0	2677.594268511244	2782.1636030912973	0.0	2677.594268511244	12.287280664334876	87343.64932003153
3.0	4	15.0	bottom_lifty	55.0	8.0	4843.124240191852	4946.068627717863	0.0	4843.124240191852	16.383040885779835	116458.19909337541
3.0	4	15.0	bottom_lifty	55.0	10.0	7627.377060924062	7728.232230809161	0.0	7627.377060924062	20.478801107224793	145572.74886671925
3.0	4	15.0	bottom_lifty	55.0	12.0	11030.352730707873	11128.65441236519	0.0	11030.352730707873	24.574561328669752	174687.29864006306
3.0	4	15.0	graded	45.0	6.0	2729.8037972019542	2860.2896907297986	0.0	2729.8037972019542	13.594616805549748	116652.48598600458
3.0	4	15.0	graded	45.0	8.0	4956.9431566584635	5084.9594501863085	0.0	4956.9431566584635	18.126155740732997	155536.64798133948
3.0	4	15.0	graded	45.0	10.0	7820.408047388263	7945.249140916108	0.0	7820.408047388263	22.657694675916247	194420.80997667433
3.0	4	15.0	graded	45.0	12.0	11320.19846939135	11441.158762919194	0.0	11320.19846939135	27.189233611099496	233304.97197200917
3.0	4	15.0	graded	55.0	6.0	2756.4182450390686	2860.987579619122	0.0	2756.4182450390686	12.287280664334876	97883.05796676931
3.0	4	15.0	graded	55.0	8.0	4983.2557540190965	5086.200141545107	0.0	4983.2557540190965	16.383040885779835	130510.7439556924
3.0	4	15.0	graded	55.0	10.0	7846.332551279131	7947.187721164228	0.0	7846.332551279131	20.478801107224793	163138.42994461546
3.0	4	15.0	graded	55.0	12.0	11345.648636819173	11443.950318476487	0.0	11345.648636819173	24.574561328669752	195766.11593353862
