radius	n_rotors	spacing	profile	elevation	mean_anchor_tension	tension_per_kg	tension_cv	max_tension	min_tension
1.0	2	25.0	graded	65.0	253.26811507053452	25.326811507053453	0.8266577266820896	547.9950816178316	24.0360299781923
1.0	2	30.0	uniform	45.0	265.6403460728293	26.564034607282927	0.8958739193213636	600.647867380059	5.078940611650706
1.0	2	30.0	uniform	55.0	279.91134485011645	27.991134485011646	0.8531722144796048	616.0905381062705	18.43863898421883
1.0	2	30.0	uniform	65.0	258.48846447833074	25.848846447833076	0.8243092755506263	558.4357804334242	25.196107624369237
1.0	2	30.0	top_draggy	45.0	257.313272725986	25.731327272598598	0.9018770327176412	583.9937206863723	3.228479867907749
1.0	2	30.0	top_draggy	55.0	254.71424168721342	25.47142416872134	0.8672983564694774	565.6963317804643	12.839282725795945
1.0	2	30.0	top_draggy	65.0	236.3878974125775	23.63878974125775	0.8349615084409583	514.2346463019177	20.2848704986463
1.0	2	30.0	bottom_lifty	45.0	257.313272725986	25.731327272598598	0.9018770327176412	583.9937206863723	3.2284798679077493
1.0	2	30.0	bottom_lifty	55.0	254.71424168721342	25.47142416872134	0.8672983564694774	565.6963317804643	12.839282725795945
1.0	2	30.0	bottom_lifty	65.0	236.3878974125775	23.63878974125775	0.8349615084409581	514.2346463019176	20.2848704986463
1.0	2	30.0	graded	45.0	260.25223978957774	26.025223978957776	0.8997144215686073	589.8716548135558	3.8815836598170304
1.0	2	30.0	graded	55.0	269.2441047966339	26.92441047966339	0.8588298119749628	594.7560579993053	16.068141194556052
1.0	2	30.0	graded	65.0	255.3849150705345	25.53849150705345	0.8256938805523627	552.2286816178316	24.506429978192298
1.0	3	5.0	uniform	45.0	382.58451910924396	25.505634607282932	0.9035716026883187	869.2198010700885	4.09041091747606
1.0	3	5.0	uniform	55.0	403.9910172751746	26.93273448501164	0.8587839289143093	892.3838071594057	24.129958476328248
1.0	3	5.0	uniform	65.0	371.8566967174961	24.790446447833073	0.8291736607308985	805.9016706501362	34.26616143655386
1.0	3	5.0	top_draggy	45.0	374.25744576240066	24.950496384160044	0.9078701943309286	852.5656543764018	2.2399501737331025
1.0	3	5.0	top_draggy	55.0	378.79391411227164	25.252927607484775	0.868656126838112	841.9896008335996	18.53060221790536
1.0	3	5.0	top_draggy	65.0	349.7561296517429	23.317075310116195	0.8366805044543215	761.7005365186297	29.35492431083092
1.0	3	5.0	bottom_lifty	45.0	374.25744576240066	24.950496384160044	0.9078701943309286	852.5656543764018	2.2399501737331025
1.0	3	5.0	bottom_lifty	55.0	378.79391411227164	25.252927607484775	0.868656126838112	841.9896008335995	18.53060221790536
1.0	3	5.0	bottom_lifty	65.0	349.7561296517429	23.317075310116195	0.8366805044543215	761.7005365186297	29.35492431083092
1.0	3	5.0	graded	45.0	375.4820153722306	25.032134358148706	0.907226091022653	855.0147935960615	2.5120767536953066
1.0	3	5.0	graded	55.0	393.1548394598116	26.210322630654108	0.8628744508838665	870.7114515286796	21.72191896180314
1.0	3	5.0	graded	65.0	374.73519580322	24.982346386881332	0.8282611018345339	811.6586688215839	34.90582790004804
1.0	3	10.0	uniform	45.0	385.759719109244	25.717314607282933	0.9019813781218875	875.5702010700885	4.7960109174760595
1.0	3	10.0	uniform	55.0	407.1662172751747	27.144414485011644	0.857626576608773	898.7342071594057	24.83555847632825
1.0	3	10.0	uniform	65.0	375.0318967174961	25.002126447833074	0.8281678363195204	812.2520706501363	34.97176143655386
1.0	3	10.0	top_draggy	45.0	377.4326457624006	25.16217638416004	0.9062087231325803	858.9160543764018	2.9455501737331025
1.0	3	10.0	top_draggy	55.0	381.96911411227165	25.464607607484776	0.8673403634829633	848.3400008335997	19.23620221790536
1.0	3	10.0	top_draggy	65.0	352.9313296517429	23.528755310116193	0.8355441588446805	768.0509365186298	30.06052431083092
1.0	3	10.0	bottom_lifty	45.0	377.4326457624006	25.16217638416004	0.9062087231325803	858.9160543764018	2.9455501737331025
1.0	3	10.0	bottom_lifty	55.0	381.9691141122716	25.464607607484773	0.8673403634829634	848.3400008335996	19.23620221790536
1.0	3	10.0	bottom_lifty	65.0	352.9313296517429	23.528755310116193	0.8355441588446804	768.0509365186297	30.06052431083092
1.0	3	10.0	graded	45.0	378.65721537223055	25.243814358148704	0.9055753940649525	861.3651935960615	3.217676753695307
1.0	3	10.0	graded	55.0	396.33003945981164	26.42200263065411	0.8616526838275071	877.0618515286797	22.427518961803138
1.0	3	10.0	graded	65.0	377.91039580321996	25.19402638688133	0.8272706059817788	818.0090688215838	35.61142790004804
1.0	3	15.0	uniform	45.0	388.93491910924394	25.928994607282927	0.9004171182132705	881.9206010700884	5.501610917476059
1.0	3	15.0	uniform	55.0	410.3414172751747	27.356094485011646	0.856487135364055	905.0846071594058	25.54115847632825
1.0	3	15.0	uniform	65.0	378.2070967174961	25.213806447833072	0.8271789005054146	818.6024706501362	35.67736143655386
1.0	3	15.0	top_draggy	45.0	380.60784576240064	25.373856384160042	0.9045749733982409	865.2664543764017	3.651150173733102
1.0	3	15.0	top_draggy	55.0	385.1443141122716	25.676287607484774	0.8660462949141697	854.6904008335996	19.94180221790536
1.0	3	15.0	top_draggy	65.0	356.1065296517429	23.740435310116194	0.834428077533946	774.4013365186297	30.76612431083092
1.0	3	15.0	bottom_lifty	45.0	380.60784576240064	25.373856384160042	0.9045749733982409	865.2664543764017	3.651150173733102
1.0	3	15.0	bottom_lifty	55.0	385.1443141122716	25.676287607484774	0.8660462949141697	854.6904008335996	19.941802217905362
1.0	3	15.0	bottom_lifty	65.0	356.1065296517429	23.740435310116194	0.834428077533946	774.4013365186297	30.766124310830918
1.0	3	15.0	graded	45.0	381.83241537223057	25.455494358148705	0.9039521504756359	867.7155935960615	3.9232767536953066
1.0	3	15.0	graded	55.0	399.5052394598116	26.633682630654107	0.8604503375665424	883.4122515286795	23.133118961803138
1.0	3	15.0	graded	65.0	381.08559580322	25.40570638688133	0.8262966157249646	824.3594688215838	36.317027900048046
1.0	3	20.0	uniform	45.0	392.11011910924395	26.14067460728293	0.8988781921984746	888.2710010700885	6.2072109174760595
1.0	3	20.0	uniform	55.0	413.51661727517467	27.567774485011643	0.8553651925882697	911.4350071594058	26.246758476328246
1.0	3	20.0	uniform	65.0	381.38229671749616	25.425486447833077	0.826206431470307	824.9528706501362	36.382961436553856
1.0	3	20.0	top_draggy	45.0	383.78304576240066	25.585536384160044	0.9029682570736041	871.6168543764018	4.3567501737331025
1.0	3	20.0	top_draggy	55.0	388.3195141122716	25.88796760748477	0.8647733889517882	861.0408008335996	20.64740221790536
1.0	3	20.0	top_draggy	65.0	359.2817296517429	23.952115310116195	0.8333317232568199	780.7517365186297	31.47172431083092
1.0	3	20.0	bottom_lifty	45.0	383.78304576240066	25.585536384160044	0.9029682570736041	871.6168543764018	4.3567501737331025
1.0	3	20.0	bottom_lifty	55.0	388.3195141122716	25.88796760748477	0.8647733889517882	861.0408008335996	20.64740221790536
1.0	3	20.0	bottom_lifty	65.0	359.2817296517429	23.952115310116195	0.8333317232568199	780.7517365186297	31.47172431083092
1.0	3	20.0	graded	45.0	385.00761537223053	25.667174358148703	0.9023556810218899	874.0659935960615	4.628876753695307
1.0	3	20.0	graded	55.0	402.6804394598116	26.845362630654108	0.8592669526926914	889.7626515286795	23.83871896180314
1.0	3	20.0	graded	65.0	384.26079580321993	25.61738638688133	0.8253387219000387	830.7098688215838	37.022627900048036
1.0	3	25.0	uniform	45.0	395.2853191092439	26.352354607282926	0.8973639895804049	894.6214010700884	6.91281091747606
1.0	3	25.0	uniform	55.0	416.6918172751746	27.77945448501164	0.8542603482653646	917.7854071594056	26.952358476328246
1.0	3	25.0	uniform	65.0	384.55749671749606	25.63716644783307	0.8252500213273373	831.3032706501361	37.08856143655386
1.0	3	25.0	top_draggy	45.0	386.9582457624007	25.797216384160045	0.9013879086877816	877.9672543764017	5.062350173733103
1.0	3	25.0	top_draggy	55.0	391.4947141122716	26.099647607484773	0.86352113068076	867.3912008335996	21.35300221790536
1.0	3	25.0	top_draggy	65.0	362.45692965174294	24.163795310116196	0.832254577574238	787.1021365186297	32.177324310830926
1.0	3	25.0	bottom_lifty	45.0	386.9582457624007	25.797216384160045	0.9013879086877816	877.9672543764017	5.062350173733103
1.0	3	25.0	bottom_lifty	55.0	391.49471411227165	26.099647607484776	0.86352113068076	867.3912008335997	21.353002217905363
1.0	3	25.0	bottom_lifty	65.0	362.45692965174294	24.163795310116196	0.8322545775742383	787.1021365186298	32.17732431083092
1.0	3	25.0	graded	45.0	388.18281537223055	25.878854358148704	0.9007853286944502	880.4163935960614	5.3344767536953075
1.0	3	25.0	graded	55.0	405.8556394598116	27.057042630654106	0.8581020841743427	896.1130515286795	24.54431896180314
1.0	3	25.0	graded	65.0	387.4359958032199	25.829066386881326	0.8243965287560295	837.0602688215837	37.72822790004804
1.0	3	30.0	uniform	45.0	398.460519109244	26.56403460728293	0.8958739193213634	900.9718010700884	7.6184109174760595
1.0	3	30.0	uniform	55.0	419.86701727517465	27.991134485011642	0.8531722144796048	924.1358071594057	27.657958476328247
1.0	3	30.0	uniform	65.0	387.73269671749614	25.848846447833076	0.8243092755506263	837.6536706501362	37.79416143655386
1.0	3	30.0	top_draggy	45.0	390.1334457624006	26.00889638416004	0.8998332844343002	884.3176543764017	5.767950173733102
1.0	3	30.0	top_draggy	55.0	394.6699141122716	26.311327607484774	0.8622890217564138	873.7416008335996	22.058602217905364
1.0	3	30.0	top_draggy	65.0	365.6321296517429	24.375475310116194	0.831196140055923	793.4525365186297	32.882924310830916
1.0	3	30.0	bottom_lifty	45.0	390.1334457624006	26.00889638416004	0.8998332844343002	884.3176543764017	5.7679501737331025
1.0	3	30.0	bottom_lifty	55.0	394.66991411227167	26.311327607484778	0.8622890217564138	873.7416008335997	22.05860221790536
1.0	3	30.0	bottom_lifty	65.0	365.6321296517429	24.375475310116194	0.8311961400559229	793.4525365186296	32.88292431083092
1.0	3	30.0	graded	45.0	391.35801537223057	26.090534358148705	0.8992404578060725	886.7667935960615	6.040076753695307
1.0	3	30.0	graded	55.0	409.0308394598116	27.268722630654107	0.856955300798544	902.4634515286796	25.24991896180314
1.0	3	30.0	graded	65.0	390.6111958032199	26.040746386881327	0.8234696534098869	843.4106688215837	38.433827900048044
1.0	4	5.0	uniform	45.0	510.1126921456586	25.505634607282932	0.9035716026883187	1158.959734760118	5.453881223301413
1.0	4	5.0	uniform	55.0	538.6546897002329	26.932734485011643	0.8587839289143092	1189.845076212541	32.17327796843766
1.0	4	5.0	uniform	65.0	495.8089289566616	24.79044644783308	0.8291736607308984	1074.5355608668483	45.68821524873847
1.0	4	5.0	top_draggy	45.0	501.7856187988153	25.089280939940764	0.90677771276455	1142.305588066431	3.6034204795584626
1.0	4	5.0	top_draggy	55.0	510.12826786506776	25.50641339325339	0.8670830890141142	1132.7922325422105	25.83407311617876
1.0	4	5.0	top_draggy	65.0	470.7503381867382	23.537516909336908	0.8354975651204019	1024.4183793270015	40.11963952208886
1.0	4	5.0	bottom_lifty	45.0	501.7856187988153	25.089280939940764	0.90677771276455	1142.305588066431	3.603420479558456
1.0	4	5.0	bottom_lifty	55.0	510.12826786506776	25.50641339325339	0.8670830890141143	1132.7922325422107	25.83407311617876
1.0	4	5.0	bottom_lifty	65.0	470.7503381867382	23.537516909336908	0.8354975651204017	1024.4183793270015	40.11963952208885
1.0	4	5.0	graded	45.0	501.29579095488333	25.064789547744166	0.9069696245203743	1141.3259323785674	3.494569847573576
1.0	4	5.0	graded	55.0	527.6495741229894	26.38247870614947	0.8618793180109212	1167.8348450580538	29.727696729050226
1.0	4	5.0	graded	65.0	504.6694765359054	25.23347382679527	0.8270878599981737	1092.256656025336	47.657225821903786
1.0	4	10.0	uniform	45.0	514.3462921456587	25.717314607282937	0.9019813781218874	1167.426934760118	6.394681223301412
1.0	4	10.0	uniform	55.0	542.8882897002329	27.144414485011644	0.8576265766087731	1198.312276212541	33.11407796843767
1.0	4	10.0	uniform	65.0	500.0425289566616	25.00212644783308	0.8281678363195202	1083.0027608668483	46.62901524873848
1.0	4	10.0	top_draggy	45.0	506.0192187988153	25.300960939940765	0.9051344955385019	1150.772788066431	4.544220479558463
1.0	4	10.0	top_draggy	55.0	514.3618678650677	25.718093393253383	0.8657932415752181	1141.2594325422106	26.77487311617876
1.0	4	10.0	top_draggy	65.0	474.9839381867381	23.749196909336906	0.8343823108530734	1032.8855793270016	41.060439522088856
1.0	4	10.0	bottom_lifty	45.0	506.0192187988153	25.300960939940765	0.9051344955385019	1150.772788066431	4.544220479558455
1.0	4	10.0	bottom_lifty	55.0	514.3618678650678	25.71809339325339	0.865793241575218	1141.2594325422108	26.77487311617876
1.0	4	10.0	bottom_lifty	65.0	474.9839381867381	23.749196909336906	0.8343823108530735	1032.8855793270016	41.060439522088856
1.0	4	10.0	graded	45.0	505.52939095488335	25.276469547744167	0.9053232079330442	1149.7931323785674	4.435369847573576
1.0	4	10.0	graded	55.0	531.8831741229894	26.59415870614947	0.8606733809100339	1176.3020450580539	30.668496729050226
1.0	4	10.0	graded	65.0	508.90307653590537	25.44515382679527	0.8261168999880018	1100.7238560253359	48.59802582190379
1.0	4	15.0	uniform	45.0	518.5798921456586	25.92899460728293	0.9004171182132705	1175.894134760118	7.335481223301412
1.0	4	15.0	uniform	55.0	547.1218897002329	27.356094485011646	0.856487135364055	1206.779476212541	34.054877968437665
1.0	4	15.0	uniform	65.0	504.2761289566615	25.213806447833075	0.8271789005054145	1091.4699608668484	47.56981524873848
1.0	4	15.0	top_draggy	45.0	510.2528187988153	25.512640939940766	0.9035185460675428	1159.2399880664311	5.485020479558462
1.0	4	15.0	top_draggy	55.0	518.5954678650677	25.929773393253384	0.8645244537037714	1149.7266325422106	27.71567311617876
1.0	4	15.0	top_draggy	65.0	479.21753818673807	23.960876909336903	0.833286761793046	1041.3527793270014	42.00123952208885
1.0	4	15.0	bottom_lifty	45.0	510.2528187988153	25.512640939940766	0.9035185460675428	1159.2399880664311	5.485020479558455
1.0	4	15.0	bottom_lifty	55.0	518.5954678650678	25.92977339325339	0.8645244537037714	1149.7266325422108	27.715673116178763
1.0	4	15.0	bottom_lifty	65.0	479.2175381867381	23.960876909336907	0.8332867617930458	1041.3527793270014	42.00123952208885
1.0	4	15.0	graded	45.0	509.7629909548834	25.488149547744168	0.9037041384438276	1158.2603323785675	5.376169847573576
1.0	4	15.0	graded	55.0	536.1167741229895	26.805838706149473	0.8594864898661131	1184.769245058054	31.609296729050225
1.0	4	15.0	graded	65.0	513.1366765359053	25.656833826795264	0.8251619616597211	1109.191056025336	49.538825821903785
1.0	4	20.0	uniform	45.0	522.8134921456586	26.140674607282932	0.8988781921984745	1184.361334760118	8.276281223301414
1.0	4	20.0	uniform	55.0	551.3554897002329	27.567774485011643	0.8553651925882698	1215.2466762125412	34.99567796843766
1.0	4	20.0	uniform	65.0	508.50972895666155	25.425486447833077	0.826206431470307	1099.9371608668484	48.510615248738475
1.0	4	20.0	top_draggy	45.0	514.4864187988153	25.724320939940764	0.9019291912098923	1167.7071880664312	6.425820479558463
1.0	4	20.0	top_draggy	55.0	522.8290678650677	26.141453393253386	0.8632762138112444	1158.1938325422107	28.65647311617876
1.0	4	20.0	top_draggy	65.0	483.45113818673815	24.172556909336908	0.8322104002625709	1049.8199793270014	42.94203952208886
1.0	4	20.0	bottom_lifty	45.0	514.4864187988153	25.724320939940764	0.9019291912098923	1167.7071880664312	6.425820479558456
1.0	4	20.0	bottom_lifty	55.0	522.8290678650677	26.141453393253386	0.8632762138112446	1158.1938325422109	28.65647311617876
1.0	4	20.0	bottom_lifty	65.0	483.45113818673815	24.172556909336908	0.8322104002625709	1049.8199793270014	42.94203952208885
1.0	4	20.0	graded	45.0	513.9965909548833	25.699829547744166	0.9021117403088968	1166.7275323785675	6.316969847573577
1.0	4	20.0	graded	55.0	540.3503741229894	27.017518706149467	0.8583181972063676	1193.236445058054	32.550096729050225
1.0	4	20.0	graded	65.0	517.3702765359053	25.868513826795265	0.8242226517008692	1117.658256025336	50.47962582190379
1.0	4	25.0	uniform	45.0	527.0470921456587	26.352354607282933	0.8973639895804045	1192.8285347601177	9.217081223301413
1.0	4	25.0	uniform	55.0	555.5890897002328	27.779454485011637	0.8542603482653647	1223.7138762125408	35.93647796843766
1.0	4	25.0	uniform	65.0	512.7433289566615	25.637166447833074	0.8252500213273372	1108.404360866848	49.451415248738485
1.0	4	25.0	top_draggy	45.0	518.7200187988153	25.936000939940765	0.9003657797995023	1176.174388066431	7.366620479558463
1.0	4	25.0	top_draggy	55.0	527.0626678650676	26.35313339325338	0.862048026746327	1166.6610325422105	29.59727311617876
1.0	4	25.0	top_draggy	65.0	487.6847381867381	24.384236909336906	0.8311527265597786	1058.2871793270012	43.88283952208886
1.0	4	25.0	bottom_lifty	45.0	518.7200187988153	25.936000939940765	0.9003657797995023	1176.174388066431	7.366620479558456
1.0	4	25.0	bottom_lifty	55.0	527.0626678650679	26.353133393253394	0.8620480267463267	1166.6610325422107	29.597273116178766
1.0	4	25.0	bottom_lifty	65.0	487.6847381867381	24.384236909336906	0.8311527265597787	1058.2871793270015	43.88283952208886
1.0	4	25.0	graded	45.0	518.2301909548834	25.911509547744167	0.9005453598659555	1175.194732378567	7.257769847573577
1.0	4	25.0	graded	55.0	544.5839741229893	27.229198706149464	0.8571680691788525	1201.7036450580538	33.49089672905022
1.0	4	25.0	graded	65.0	521.6038765359054	26.080193826795274	0.8232985895682725	1126.125456025336	51.42042582190379
1.0	4	30.0	uniform	45.0	531.2806921456586	26.564034607282927	0.8958739193213634	1201.2957347601177	10.157881223301413
1.0	4	30.0	uniform	55.0	559.8226897002329	27.991134485011646	0.8531722144796047	1232.1810762125408	36.87727796843767
1.0	4	30.0	uniform	65.0	516.9769289566615	25.848846447833076	0.8243092755506262	1116.871560866848	50.39221524873848
1.0	4	30.0	top_draggy	45.0	522.9536187988153	26.147680939940766	0.8988276817565282	1184.641588066431	8.307420479558463
1.0	4	30.0	top_draggy	55.0	531.2962678650678	26.564813393253388	0.8608394131400331	1175.1282325422105	30.538073116178765
1.0	4	30.0	top_draggy	65.0	491.918338186738	24.5959169093369	0.83011325818515	1066.7543793270013	44.823639522088854
1.0	4	30.0	bottom_lifty	45.0	522.9536187988153	26.147680939940766	0.8988276817565282	1184.641588066431	8.307420479558456
1.0	4	30.0	bottom_lifty	55.0	531.2962678650678	26.564813393253388	0.8608394131400333	1175.1282325422108	30.53807311617876
1.0	4	30.0	bottom_lifty	65.0	491.91833818673814	24.595916909336907	0.8301132581851501	1066.7543793270015	44.823639522088854
1.0	4	30.0	graded	45.0	522.4637909548833	26.123189547744165	0.8990043646395908	1183.6619323785671	8.198569847573577
1.0	4	30.0	graded	55.0	548.8175741229894	27.44087870614947	0.8560356854155403	1210.1708450580538	34.43169672905023
1.0	4	30.0	graded	65.0	525.8374765359054	26.291873826795268	0.8223894069740093	1134.5926560253358	52.36122582190379
1.5	1	5.0	uniform	45.0	328.96987385343317	65.79397477068663	0.7852681279726897	692.6233353240664	46.128292709607244
1.5	1	5.0	uniform	55.0	336.8376682101545	67.3675336420309	0.7697058433302302	701.8092606233278	52.970874111019704
1.5	1	5.0	uniform	65.0	303.4813047110987	60.69626094221974	0.7588952168289017	627.6920351605786	51.317403250392026
1.5	1	5.0	top_draggy	45.0	328.96987385343317	65.79397477068663	0.7852681279726897	692.6233353240664	46.128292709607244
1.5	1	5.0	top_draggy	55.0	336.8376682101545	67.3675336420309	0.7697058433302302	701.8092606233278	52.970874111019704
1.5	1	5.0	top_draggy	65.0	303.4813047110987	60.69626094221974	0.7588952168289017	627.6920351605786	51.317403250392026
1.5	1	5.0	bottom_lifty	45.0	328.96987385343317	65.79397477068663	0.7852681279726897	692.6233353240664	46.128292709607244
1.5	1	5.0	bottom_lifty	55.0	336.8376682101545	67.3675336420309	0.7697058433302302	701.8092606233278	52.970874111019704
1.5	1	5.0	bottom_lifty	65.0	303.4813047110987	60.69626094221974	0.7588952168289017	627.6920351605786	51.317403250392026
1.5	1	5.0	graded	45.0	328.96987385343317	65.79397477068663	0.7852681279726897	692.6233353240664	46.128292709607244
1.5	1	5.0	graded	55.0	336.8376682101545	67.3675336420309	0.7697058433302302	701.8092606233278	52.970874111019704
1.5	1	5.0	graded	65.0	303.4813047110987	60.69626094221974	0.7588952168289017	627.6920351605786	51.317403250392026
1.5	1	10.0	uniform	45.0	330.0282738534332	66.00565477068663	0.7850279390676874	694.7401353240664	46.36349270960724
1.5	1	10.0	uniform	55.0	337.8960682101545	67.57921364203091	0.7695199932610544	703.9260606233278	53.2060741110197
1.5	1	10.0	uniform	65.0	304.5397047110987	60.90794094221974	0.7587265818700848	629.8088351605786	51.552603250392025
1.5	1	10.0	top_draggy	45.0	330.0282738534332	66.00565477068663	0.7850279390676874	694.7401353240664	46.36349270960724
1.5	1	10.0	top_draggy	55.0	337.8960682101545	67.57921364203091	0.7695199932610544	703.9260606233278	53.2060741110197
1.5	1	10.0	top_draggy	65.0	304.5397047110987	60.90794094221974	0.7587265818700848	629.8088351605786	51.552603250392025
1.5	1	10.0	bottom_lifty	45.0	330.0282738534332	66.00565477068663	0.7850279390676874	694.7401353240664	46.36349270960724
1.5	1	10.0	bottom_lifty	55.0	337.8960682101545	67.57921364203091	0.7695199932610544	703.9260606233278	53.2060741110197
1.5	1	10.0	bottom_lifty	65.0	304.5397047110987	60.90794094221974	0.7587265818700848	629.8088351605786	51.552603250392025
1.5	1	10.0	graded	45.0	330.0282738534332	66.00565477068663	0.7850279390676874	694.7401353240664	46.36349270960724
1.5	1	10.0	graded	55.0	337.8960682101545	67.57921364203091	0.7695199932610544	703.9260606233278	53.2060741110197
1.5	1	10.0	graded	65.0	304.5397047110987	60.90794094221974	0.7587265818700848	629.8088351605786	51.552603250392025
1.5	1	15.0	uniform	45.0	331.0866738534331	66.21733477068662	0.7847892858085274	696.8569353240664	46.59869270960724
1.5	1	15.0	uniform	55.0	338.95446821015446	67.7908936420309	0.7693353038416512	706.0428606233278	53.4412741110197
1.5	1	15.0	uniform	65.0	305.5981047110987	61.11962094221974	0.7585591150025461	631.9256351605786	51.787803250392024
1.5	1	15.0	top_draggy	45.0	331.0866738534331	66.21733477068662	0.7847892858085274	696.8569353240664	46.59869270960724
1.5	1	15.0	top_draggy	55.0	338.95446821015446	67.7908936420309	0.7693353038416512	706.0428606233278	53.4412741110197
1.5	1	15.0	top_draggy	65.0	305.5981047110987	61.11962094221974	0.7585591150025461	631.9256351605786	51.787803250392024
1.5	1	15.0	bottom_lifty	45.0	331.0866738534331	66.21733477068662	0.7847892858085274	696.8569353240664	46.59869270960724
1.5	1	15.0	bottom_lifty	55.0	338.95446821015446	67.7908936420309	0.7693353038416512	706.0428606233278	53.4412741110197
1.5	1	15.0	bottom_lifty	65.0	305.5981047110987	61.11962094221974	0.7585591150025461	631.9256351605786	51.787803250392024
1.5	1	15.0	graded	45.0	331.0866738534331	66.21733477068662	0.7847892858085274	696.8569353240664	46.59869270960724
1.5	1	15.0	graded	55.0	338.95446821015446	67.7908936420309	0.7693353038416512	706.0428606233278	53.4412741110197
1.5	1	15.0	graded	65.0	305.5981047110987	61.11962094221974	0.7585591150025461	631.9256351605786	51.787803250392024
1.5	1	20.0	uniform	45.0	332.14507385343313	66.42901477068662	0.7845521535149295	698.9737353240664	46.83389270960725
1.5	1	20.0	uniform	55.0	340.01286821015447	68.0025736420309	0.7691517642333273	708.1596606233278	53.67647411101971
1.5	1	20.0	uniform	65.0	306.6565047110987	61.33130094221974	0.7583928041315697	634.0424351605786	52.02300325039203
1.5	1	20.0	top_draggy	45.0	332.14507385343313	66.42901477068662	0.7845521535149295	698.9737353240664	46.83389270960725
1.5	1	20.0	top_draggy	55.0	340.01286821015447	68.0025736420309	0.7691517642333273	708.1596606233278	53.67647411101971
1.5	1	20.0	top_draggy	65.0	306.6565047110987	61.33130094221974	0.7583928041315697	634.0424351605786	52.02300325039203
1.5	1	20.0	bottom_lifty	45.0	332.14507385343313	66.42901477068662	0.7845521535149295	698.9737353240664	46.83389270960725
1.5	1	20.0	bottom_lifty	55.0	340.01286821015447	68.0025736420309	0.7691517642333273	708.1596606233278	53.67647411101971
1.5	1	20.0	bottom_lifty	65.0	306.6565047110987	61.33130094221974	0.7583928041315697	634.0424351605786	52.02300325039203
1.5	1	20.0	graded	45.0	332.14507385343313	66.42901477068662	0.7845521535149295	698.9737353240664	46.83389270960725
1.5	1	20.0	graded	55.0	340.01286821015447	68.0025736420309	0.7691517642333273	708.1596606233278	53.67647411101971
1.5	1	20.0	graded	65.0	306.6565047110987	61.33130094221974	0.7583928041315697	634.0424351605786	52.02300325039203
1.5	1	25.0	uniform	45.0	333.20347385343314	66.64069477068662	0.7843165276931375	701.0905353240663	47.06909270960725
1.5	1	25.0	uniform	55.0	341.07126821015447	68.2142536420309	0.7689693637319264	710.2764606233277	53.91167411101971
1.5	1	25.0	uniform	65.0	307.7149047110987	61.54298094221974	0.7582276373288405	636.1592351605785	52.25820325039203
1.5	1	25.0	top_draggy	45.0	333.20347385343314	66.64069477068662	0.7843165276931375	701.0905353240663	47.06909270960725
1.5	1	25.0	top_draggy	55.0	341.07126821015447	68.2142536420309	0.7689693637319264	710.2764606233277	53.91167411101971
1.5	1	25.0	top_draggy	65.0	307.7149047110987	61.54298094221974	0.7582276373288405	636.1592351605785	52.25820325039203
1.5	1	25.0	bottom_lifty	45.0	333.20347385343314	66.64069477068662	0.7843165276931375	701.0905353240663	47.06909270960725
1.5	1	25.0	bottom_lifty	55.0	341.07126821015447	68.2142536420309	0.7689693637319264	710.2764606233277	53.91167411101971
1.5	1	25.0	bottom_lifty	65.0	307.7149047110987	61.54298094221974	0.7582276373288405	636.1592351605785	52.25820325039203
1.5	1	25.0	graded	45.0	333.20347385343314	66.64069477068662	0.7843165276931375	701.0905353240663	47.06909270960725
1.5	1	25.0	graded	55.0	341.07126821015447	68.2142536420309	0.7689693637319264	710.2764606233277	53.91167411101971
1.5	1	25.0	graded	65.0	307.7149047110987	61.54298094221974	0.7582276373288405	636.1592351605785	52.25820325039203
1.5	1	30.0	uniform	45.0	334.2618738534331	66.85237477068662	0.7840823940329671	703.2073353240663	47.304292709607246
1.5	1	30.0	uniform	55.0	342.1296682101545	68.4259336420309	0.7687880917657484	712.3932606233277	54.146874111019706
1.5	1	30.0	uniform	65.0	308.7733047110987	61.75466094221974	0.7580636028295932	638.2760351605785	52.49340325039203
1.5	1	30.0	top_draggy	45.0	334.2618738534331	66.85237477068662	0.7840823940329671	703.2073353240663	47.304292709607246
1.5	1	30.0	top_draggy	55.0	342.1296682101545	68.4259336420309	0.7687880917657484	712.3932606233277	54.146874111019706
1.5	1	30.0	top_draggy	65.0	308.7733047110987	61.75466094221974	0.7580636028295932	638.2760351605785	52.49340325039203
1.5	1	30.0	bottom_lifty	45.0	334.2618738534331	66.85237477068662	0.7840823940329671	703.2073353240663	47.304292709607246
1.5	1	30.0	bottom_lifty	55.0	342.1296682101545	68.4259336420309	0.7687880917657484	712.3932606233277	54.146874111019706
1.5	1	30.0	bottom_lifty	65.0	308.7733047110987	61.75466094221974	0.7580636028295932	638.2760351605785	52.49340325039203
1.5	1	30.0	graded	45.0	334.2618738534331	66.85237477068662	0.7840823940329671	703.2073353240663	47.304292709607246
1.5	1	30.0	graded	55.0	342.1296682101545	68.4259336420309	0.7687880917657484	712.3932606233277	54.146874111019706
1.5	1	30.0	graded	65.0	308.7733047110987	61.75466094221974	0.7580636028295932	638.2760351605785	52.49340325039203
1.5	2	5.0	uniform	45.0	657.9397477068663	65.79397477068663	0.7852681279726897	1385.2466706481327	92.25658541921449
