radius	n_rotors	spacing	profile	elevation	wind_speed	anchor_tension	autorotation_rpm	tip_speed_bem
3.0	2	15.0	bottom_lifty	55.0	6.0	168.92018781592716	69.15621176151271	21.726064682006836
3.0	2	15.0	bottom_lifty	55.0	8.0	303.3350371589537	85.62050114577406	26.898473739624023
3.0	2	15.0	bottom_lifty	55.0	10.0	461.45923213170244	102.87935098964243	32.32050132751465
3.0	2	15.0	bottom_lifty	55.0	12.0	679.8982338030487	122.01109334544167	38.330915451049805
3.0	2	15.0	graded	45.0	6.0	174.75882461954012	69.13267948309229	21.718671798706055
3.0	2	15.0	graded	45.0	8.0	314.1990550393592	85.62050114577406	26.898473739624023
3.0	2	15.0	graded	45.0	10.0	477.1286925466167	102.95202420241137	32.343332290649414
3.0	2	15.0	graded	45.0	12.0	702.4354245358745	122.02839649133904	38.33635139465332
3.0	2	15.0	graded	55.0	6.0	171.7492020069003	69.24341961683542	21.753461837768555
3.0	2	15.0	graded	55.0	8.0	314.1217190137786	85.62050114577406	26.898473739624023
3.0	2	15.0	graded	55.0	10.0	476.76821020600136	102.87242973128349	32.31832695007324
3.0	2	15.0	graded	55.0	12.0	701.9418660645026	121.97233429863157	38.31873893737793
3.0	3	15.0	uniform	45.0	6.0	247.6723304548758	66.95940435838317	21.035917282104492
3.0	3	15.0	uniform	45.0	8.0	470.9628652385408	83.03333477119995	26.085691452026367
3.0	3	15.0	uniform	45.0	10.0	717.7353951252105	99.43464070439488	31.238313674926758
3.0	3	15.0	uniform	45.0	12.0	1023.965065247672	115.75704429229783	36.36614799499512
3.0	3	15.0	uniform	55.0	6.0	251.14758227297634	66.96148073589085	21.036569595336914
3.0	3	15.0	uniform	55.0	8.0	470.89156291869085	83.04856153958963	26.09047508239746
3.0	3	15.0	uniform	55.0	10.0	716.2170318510261	99.28306514633397	31.19069480895996
3.0	3	15.0	uniform	55.0	12.0	1021.3801993553313	115.54110103149871	36.29830741882324
3.0	3	15.0	top_draggy	45.0	6.0	251.70529653699677	69.20535269586122	21.74150276184082
3.0	3	15.0	top_draggy	45.0	8.0	459.89788794824494	85.62050114577406	26.898473739624023
3.0	3	15.0	top_draggy	45.0	10.0	699.5082764116427	102.89526988386801	32.32550239562988
3.0	3	15.0	top_draggy	45.0	12.0	1019.5494390969682	122.02562798799546	38.33548164367676
3.0	3	15.0	top_draggy	55.0	6.0	248.80312331391974	69.24272749099953	21.75324440002441
3.0	3	15.0	top_draggy	55.0	8.0	459.8412652368146	85.62050114577406	26.898473739624023
3.0	3	15.0	top_draggy	55.0	10.0	698.9280711943957	102.89526988386801	32.32550239562988
3.0	3	15.0	top_draggy	55.0	12.0	1017.0086167649009	122.02562798799546	38.33548164367676
3.0	3	15.0	bottom_lifty	45.0	6.0	251.8385789108672	69.16590152321523	21.729108810424805
3.0	3	15.0	bottom_lifty	45.0	8.0	460.5429487268598	85.62050114577406	26.898473739624023
3.0	3	15.0	bottom_lifty	45.0	10.0	701.164556396616	103.04753756776483	32.37333869934082
3.0	3	15.0	bottom_lifty	45.0	12.0	1021.1339104845764	122.02839649133904	38.33635139465332
3.0	3	15.0	bottom_lifty	55.0	6.0	248.33022855212306	69.22888497428164	21.7488956451416
3.0	3	15.0	bottom_lifty	55.0	8.0	460.39873345445255	85.62050114577406	26.898473739624023
3.0	3	15.0	bottom_lifty	55.0	10.0	699.7479937573122	102.78799037930435	32.291799545288086
3.0	3	15.0	bottom_lifty	55.0	12.0	1019.9908920795535	121.93634375516505	38.30743217468262
3.0	3	15.0	graded	45.0	6.0	259.293106673542	69.15136688066144	21.72454261779785
3.0	3	15.0	graded	45.0	8.0	475.30231111856733	85.62050114577406	26.898473739624023
3.0	3	15.0	graded	45.0	10.0	722.1008128210813	103.000473010924	32.35855293273926
3.0	3	15.0	graded	45.0	12.0	1051.9792805110897	122.02839649133904	38.33635139465332
3.0	3	15.0	graded	55.0	6.0	263.0834315931339	69.17766766242543	21.732805252075195
3.0	3	15.0	graded	55.0	8.0	474.96040138142894	85.62050114577406	26.898473739624023
3.0	3	15.0	graded	55.0	10.0	720.8018171505821	102.7672266042275	32.28527641296387
3.0	3	15.0	graded	55.0	12.0	1049.830479932046	121.84567527066285	38.278947830200195
3.0	4	15.0	uniform	45.0	6.0	331.4612587186486	67.09021614136725	21.07701301574707
3.0	4	15.0	uniform	45.0	8.0	627.6982482877058	83.03333477119995	26.085691452026367
3.0	4	15.0	uniform	45.0	10.0	957.4635655018761	99.5093902946715	31.261796951293945
3.0	4	15.0	uniform	45.0	12.0	1366.4174526680763	115.9030828436716	36.41202735900879
3.0	4	15.0	uniform	55.0	6.0	333.56868286540436	66.96148073589085	21.036569595336914
3.0	4	15.0	uniform	55.0	8.0	627.4488688039005	83.04856153958963	26.09047508239746
3.0	4	15.0	uniform	55.0	10.0	953.6871180027283	99.28306514633397	31.19069480895996
3.0	4	15.0	uniform	55.0	12.0	1359.8821907688077	115.54110103149871	36.29830741882324
3.0	4	15.0	top_draggy	45.0	6.0	333.7071468409472	69.20535269586122	21.74150276184082
3.0	4	15.0	top_draggy	45.0	8.0	615.8702541824587	85.62050114577406	26.898473739624023
3.0	4	15.0	top_draggy	45.0	10.0	935.2678627668088	102.89526988386801	32.32550239562988
3.0	4	15.0	top_draggy	45.0	12.0	1357.5139446821256	122.02562798799546	38.33548164367676
3.0	4	15.0	top_draggy	55.0	6.0	339.8201314958106	69.25726213355333	21.75781059265137
3.0	4	15.0	top_draggy	55.0	8.0	613.7707895478702	85.62050114577406	26.898473739624023
3.0	4	15.0	top_draggy	55.0	10.0	930.4798486413449	102.89526988386801	32.32550239562988
3.0	4	15.0	top_draggy	55.0	12.0	1348.5339460994733	122.02562798799546	38.33548164367676
3.0	4	15.0	bottom_lifty	45.0	6.0	337.35922315589187	69.19843143750228	21.739328384399414
3.0	4	15.0	bottom_lifty	45.0	8.0	617.1568796113032	85.62050114577406	26.898473739624023
3.0	4	15.0	bottom_lifty	45.0	10.0	937.8716600471392	103.12782416472861	32.39856147766113
3.0	4	15.0	bottom_lifty	45.0	12.0	1361.261068391504	122.02839649133904	38.33635139465332
3.0	4	15.0	bottom_lifty	55.0	6.0	334.0582803942226	69.17074640406649	21.73063087463379
3.0	4	15.0	bottom_lifty	55.0	8.0	616.4146583648796	85.62050114577406	26.898473739624023
3.0	4	15.0	bottom_lifty	55.0	10.0	935.8150761444364	102.75130771000192	32.28027534484863
3.0	4	15.0	bottom_lifty	55.0	12.0	1358.0728375609108	121.85467290652949	38.28177452087402
3.0	4	15.0	graded	45.0	6.0	347.03191817605193	69.21642670923553	21.74498176574707
3.0	4	15.0	graded	45.0	8.0	635.8356398606925	85.62050114577406	26.898473739624023
3.0	4	15.0	graded	45.0	10.0	961.8516432421984	103.0786832303801	32.38312339782715
3.0	4	15.0	graded	45.0	12.0	1412.4225341069098	122.02839649133904	38.33635139465332
3.0	4	15.0	graded	55.0	6.0	345.7112956241822	69.09876531713346	21.708017349243168
3.0	4	15.0	graded	55.0	8.0	634.9979710047685	85.62050114577406	26.898473739624023
3.0	4	15.0	graded	55.0	10.0	959.926141319714	102.73123606076098	32.273969650268555
3.0	4	15.0	graded	55.0	12.0	1409.2764089642528	121.83044850227317	38.2741641998291
